Member No.;Location;Stress;Design;Loading;Design Check;Design Check;
185;0.000;;DS2;CO20;0.000;SE0100.00;Serviceability | Negligible deflections
185;2.500;;DS2;CO24;0.617;SE1100.00;Serviceability | Deflections in v-direction
185;2.500;;DS2;CO24;1.726;SE1200.00;Serviceability | Deflections in u-direction
185;0.500;;DS1;CO1;Non-designable;ER2300.00;Error | Stability design is not possible acc. to EN 1993-1-3, 6.2.4(2)
185;;;;;;;
186;Beam | 4 - Z 232Z23 | L : 5.000 m;;;;;;
186;0.000;;DS1;RC1;0.000;SP0100.00;Section Proof | Negligible internal forces
186;3.500;7;DS1;CO5;0.580;SP6110.00;Section Proof | Elastic design acc. to EN 1993-1-3, 6.1.6
186;0.000;;DS2;CO20;0.000;SE0100.00;Serviceability | Negligible deflections
186;2.500;;DS2;CO24;0.394;SE1100.00;Serviceability | Deflections in v-direction
186;2.500;;DS2;CO24;1.155;SE1200.00;Serviceability | Deflections in u-direction
186;0.000;;DS1;CO11;Non-designable;ER2300.00;Error | Stability design is not possible acc. to EN 1993-1-3, 6.2.4(2)
186;;;;;;;
187;Beam | 4 - Z 232Z23 | L : 5.000 m;;;;;;
187;0.000;;DS1;RC1;0.000;SP0100.00;Section Proof | Negligible internal forces
187;1.500;7;DS1;CO7;0.583;SP6110.00;Section Proof | Elastic design acc. to EN 1993-1-3, 6.1.6
187;0.000;;DS2;CO20;0.000;SE0100.00;Serviceability | Negligible deflections
187;2.500;;DS2;CO26;0.394;SE1100.00;Serviceability | Deflections in v-direction
187;2.500;;DS2;CO26;1.155;SE1200.00;Serviceability | Deflections in u-direction
187;0.000;;DS1;CO11;Non-designable;ER2300.00;Error | Stability design is not possible acc. to EN 1993-1-3, 6.2.4(2)
187;;;;;;;
188;Beam | 3 - HEA 140 | L : 1.650 m;;;;;;
188;0.000;;DS1;RC1;0.000;SP0100.00;Section Proof | Negligible internal forces
188;1.650;;DS1;CO11;0.008;SP1100.00;Section Proof | Tension acc. to EN 1993-1-1, 6.2.3
188;0.000;;DS1;CO17;0.007;SP1200.00;Section Proof | Compression acc. to EN 1993-1-1, 6.2.4
188;0.000;1;DS1;CO16;0.028;SP2100.00;Section Proof | Torsion acc. to EN 1993-1-1, 6.2.7
188;1.650;;DS1;CO16;0.007;SP3100.01;Section Proof | Shear in z-axis and torsion acc. to EN 1993-1-1, 6.2.7(9) | Plastic design
188;1.650;;DS1;CO6;0.007;SP3100.02;Section Proof | Shear in z-axis acc. to EN 1993-1-1, 6.2.6(2) | Plastic design
188;1.650;;DS1;CO11;0.005;SP3200.01;Section Proof | Shear in y-axis and torsion acc. to EN 1993-1-1, 6.2.7(9) | Plastic design
188;1.650;;DS1;CO12;0.006;SP3200.02;Section Proof | Shear in y-axis acc. to EN 1993-1-1, 6.2.6(2) | Plastic design
188;0.000;;DS1;CO1;0.000;SP3500.00;Section Proof | Shear buckling acc. to EN 1993-1-5, 5.1, 5.2, 5.3 and 5.5
188;0.000;;DS1;CO6;0.142;SP4100.03;Section Proof | Bending about y-axis acc. to EN 1993-1-1, 6.2.5 | Plastic design
188;0.413;;DS1;CO12;0.120;SP5100.03;Section Proof | Bending about z-axis acc. to EN 1993-1-1, 6.2.5 | Plastic design
188;0.413;8;DS1;CO17;0.277;SP6100.00;Section Proof | Axial and shear stress acc. to EN 1993-1-1, 6.2.1(5) | Elastic design
188;0.413;;DS1;CO17;0.125;SP6500.01;Section Proof | Biaxial bending, axial force and shear acc. to EN 1993-1-1, 6.2.9.1 and 6.2.10 | Plastic design
188;0.000;;DS1;CO4;0.127;SP6500.02;Section Proof | Bending about y-axis, axial force and shear acc. to EN 1993-1-1, 6.2.9.1 and 6.2.10 | Plastic design
188;0.495;;DS1;CO15;0.072;SP6500.04;Section Proof | Biaxial bending and shear acc. to EN 1993-1-1, 6.2.9.1 and 6.2.10 | Plastic design
188;0.000;;DS2;CO20;0.000;SE0100.00;Serviceability | Negligible deflections
188;0.825;;DS2;CO25;0.106;SE1100.00;Serviceability | Deflections in z-direction
188;0.825;;DS2;CO36;0.110;SE1200.00;Serviceability | Deflections in y-direction
188;;;;;;;
189;Beam | 3 - HEA 140 | L : 1.650 m;;;;;;
189;0.000;;DS1;RC1;0.000;SP0100.00;Section Proof | Negligible internal forces
189;1.650;;DS1;CO11;0.008;SP1100.00;Section Proof | Tension acc. to EN 1993-1-1, 6.2.3
189;0.000;;DS1;CO17;0.006;SP1200.00;Section Proof | Compression acc. to EN 1993-1-1, 6.2.4
189;1.444;1;DS1;CO17;0.069;SP2100.00;Section Proof | Torsion acc. to EN 1993-1-1, 6.2.7
189;1.650;;DS1;CO6;0.057;SP3100.01;Section Proof | Shear in z-axis and torsion acc. to EN 1993-1-1, 6.2.7(9) | Plastic design
189;1.650;;DS1;CO4;0.055;SP3100.02;Section Proof | Shear in z-axis acc. to EN 1993-1-1, 6.2.6(2) | Plastic design
189;1.650;;DS1;CO12;0.009;SP3200.01;Section Proof | Shear in y-axis and torsion acc. to EN 1993-1-1, 6.2.7(9) | Plastic design
189;0.000;;DS1;CO1;0.000;SP3500.00;Section Proof | Shear buckling acc. to EN 1993-1-5, 5.1, 5.2, 5.3 and 5.5
189;1.650;;DS1;CO6;0.191;SP4100.03;Section Proof | Bending about y-axis acc. to EN 1993-1-1, 6.2.5 | Plastic design
189;1.650;;DS1;CO12;0.141;SP5100.03;Section Proof | Bending about z-axis acc. to EN 1993-1-1, 6.2.5 | Plastic design
189;1.650;14;DS1;CO17;0.365;SP6100.00;Section Proof | Axial and shear stress acc. to EN 1993-1-1, 6.2.1(5) | Elastic design
189;1.650;;DS1;CO17;0.156;SP6500.01;Section Proof | Biaxial bending, axial force and shear acc. to EN 1993-1-1, 6.2.9.1 and 6.2.10 | Plastic design
189;0.660;;DS1;CO12;0.013;SP6500.03;Section Proof | Bending about z-axis, axial force and shear acc. to EN 1993-1-1, 6.2.9.1 and 6.2.10 | Plastic design
189;1.650;;DS1;CO5;0.078;SP6500.04;Section Proof | Biaxial bending and shear acc. to EN 1993-1-1, 6.2.9.1 and 6.2.10 | Plastic design
189;0.000;;DS2;CO20;0.000;SE0100.00;Serviceability | Negligible deflections
189;1.155;;DS2;CO25;0.037;SE1100.00;Serviceability | Deflections in z-direction
189;1.067;;DS2;CO36;0.041;SE1200.00;Serviceability | Deflections in y-direction
189;;;;;;;
190;Beam | 3 - HEA 140 | L : 0.075 m;;;;;;
190;0.000;;DS1;RC1;0.000;SP0100.00;Section Proof | Negligible internal forces
190;0.075;;DS1;CO16;0.008;SP1100.00;Section Proof | Tension acc. to EN 1993-1-1, 6.2.3
190;0.000;;DS1;CO12;0.005;SP1200.00;Section Proof | Compression acc. to EN 1993-1-1, 6.2.4
190;0.000;1;DS1;CO17;0.385;SP2100.00;Section Proof | Torsion acc. to EN 1993-1-1, 6.2.7
190;0.075;;DS1;CO6;0.108;SP3100.01;Section Proof | Shear in z-axis and torsion acc. to EN 1993-1-1, 6.2.7(9) | Plastic design
190;0.075;;DS1;CO4;0.101;SP3100.02;Section Proof | Shear in z-axis acc. to EN 1993-1-1, 6.2.6(2) | Plastic design
190;0.075;;DS1;CO16;0.002;SP3200.01;Section Proof | Shear in y-axis and torsion acc. to EN 1993-1-1, 6.2.7(9) | Plastic design
190;0.000;;DS1;CO1;0.000;SP3500.00;Section Proof | Shear buckling acc. to EN 1993-1-5, 5.1, 5.2, 5.3 and 5.5
190;0.075;;DS1;CO6;0.220;SP4100.03;Section Proof | Bending about y-axis acc. to EN 1993-1-1, 6.2.5 | Plastic design
190;0.075;;DS1;CO17;0.144;SP5100.03;Section Proof | Bending about z-axis acc. to EN 1993-1-1, 6.2.5 | Plastic design
190;0.075;14;DS1;CO17;0.544;SP6100.00;Section Proof | Axial and shear stress acc. to EN 1993-1-1, 6.2.1(5) | Elastic design
190;0.075;;DS1;CO17;0.164;SP6500.01;Section Proof | Biaxial bending, axial force and shear acc. to EN 1993-1-1, 6.2.9.1 and 6.2.10 | Plastic design
190;0.000;;DS2;CO20;0.000;SE0100.00;Serviceability | Negligible deflections
190;0.019;;DS2;RC2;0.016;SE1100.00;Serviceability | Deflections in z-direction
190;0.037;;DS2;CO31;0.006;SE1200.00;Serviceability | Deflections in y-direction
190;;;;;;;
191;Beam | 3 - HEA 140 | L : 1.650 m;;;;;;
191;0.000;;DS1;RC1;0.000;SP0100.00;Section Proof | Negligible internal forces
191;1.650;;DS1;CO16;0.006;SP1100.00;Section Proof | Tension acc. to EN 1993-1-1, 6.2.3
191;0.000;;DS1;CO17;0.007;SP1200.00;Section Proof | Compression acc. to EN 1993-1-1, 6.2.4
191;0.000;;DS1;CO5;0.009;SP3100.02;Section Proof | Shear in z-axis acc. to EN 1993-1-1, 6.2.6(2) | Plastic design
191;0.000;;DS1;CO12;0.005;SP3200.02;Section Proof | Shear in y-axis acc. to EN 1993-1-1, 6.2.6(2) | Plastic design
191;0.000;;DS1;CO1;0.000;SP3500.00;Section Proof | Shear buckling acc. to EN 1993-1-5, 5.1, 5.2, 5.3 and 5.5
191;1.650;;DS1;CO3;0.104;SP4100.03;Section Proof | Bending about y-axis acc. to EN 1993-1-1, 6.2.5 | Plastic design
191;0.990;;DS1;CO12;0.067;SP5100.03;Section Proof | Bending about z-axis acc. to EN 1993-1-1, 6.2.5 | Plastic design
191;0.990;;DS1;CO17;0.071;SP6500.01;Section Proof | Biaxial bending, axial force and shear acc. to EN 1993-1-1, 6.2.9.1 and 6.2.10 | Plastic design
191;1.650;;DS1;CO3;0.104;SP6500.02;Section Proof | Bending about y-axis, axial force and shear acc. to EN 1993-1-1, 6.2.9.1 and 6.2.10 | Plastic design
191;0.825;;DS1;CO8;0.022;SP6500.04;Section Proof | Biaxial bending and shear acc. to EN 1993-1-1, 6.2.9.1 and 6.2.10 | Plastic design
191;0.000;;DS2;CO20;0.000;SE0100.00;Serviceability | Negligible deflections
191;0.825;;DS2;CO26;0.073;SE1100.00;Serviceability | Deflections in z-direction
191;0.825;;DS2;CO31;0.063;SE1200.00;Serviceability | Deflections in y-direction
191;;;;;;;
192;Beam | 3 - HEA 140 | L : 1.650 m;;;;;;
192;0.000;;DS1;RC1;0.000;SP0100.00;Section Proof | Negligible internal forces
192;1.650;;DS1;CO16;0.007;SP1100.00;Section Proof | Tension acc. to EN 1993-1-1, 6.2.3
192;0.000;;DS1;CO17;0.006;SP1200.00;Section Proof | Compression acc. to EN 1993-1-1, 6.2.4
192;1.650;1;DS1;CO17;0.040;SP2100.00;Section Proof | Torsion acc. to EN 1993-1-1, 6.2.7
192;1.650;;DS1;CO7;0.047;SP3100.01;Section Proof | Shear in z-axis and torsion acc. to EN 1993-1-1, 6.2.7(9) | Plastic design
192;1.650;;DS1;CO3;0.046;SP3100.02;Section Proof | Shear in z-axis acc. to EN 1993-1-1, 6.2.6(2) | Plastic design
192;1.650;;DS1;CO16;0.006;SP3200.01;Section Proof | Shear in y-axis and torsion acc. to EN 1993-1-1, 6.2.7(9) | Plastic design
192;1.650;;DS1;CO6;0.004;SP3200.02;Section Proof | Shear in y-axis acc. to EN 1993-1-1, 6.2.6(2) | Plastic design
192;0.000;;DS1;CO1;0.000;SP3500.00;Section Proof | Shear buckling acc. to EN 1993-1-5, 5.1, 5.2, 5.3 and 5.5
192;1.650;;DS1;CO7;0.152;SP4100.03;Section Proof | Bending about y-axis acc. to EN 1993-1-1, 6.2.5 | Plastic design
192;1.650;;DS1;CO16;0.105;SP5100.03;Section Proof | Bending about z-axis acc. to EN 1993-1-1, 6.2.5 | Plastic design
192;1.650;1;DS1;CO16;0.275;SP6100.00;Section Proof | Axial and shear stress acc. to EN 1993-1-1, 6.2.1(5) | Elastic design
192;1.650;;DS1;CO16;0.114;SP6500.01;Section Proof | Biaxial bending, axial force and shear acc. to EN 1993-1-1, 6.2.9.1 and 6.2.10 | Plastic design
192;1.650;;DS1;CO3;0.144;SP6500.02;Section Proof | Bending about y-axis, axial force and shear acc. to EN 1993-1-1, 6.2.9.1 and 6.2.10 | Plastic design
192;0.619;;DS1;CO17;0.017;SP6500.03;Section Proof | Bending about z-axis, axial force and shear acc. to EN 1993-1-1, 6.2.9.1 and 6.2.10 | Plastic design
192;0.000;;DS2;CO20;0.000;SE0100.00;Serviceability | Negligible deflections
192;1.155;;DS2;CO26;0.028;SE1100.00;Serviceability | Deflections in z-direction
192;1.031;;DS2;CO30;0.033;SE1200.00;Serviceability | Deflections in y-direction
192;;;;;;;
193;Beam | 3 - HEA 140 | L : 0.150 m;;;;;;
193;0.000;;DS1;RC1;0.000;SP0100.00;Section Proof | Negligible internal forces
193;0.150;;DS1;CO16;0.007;SP1100.00;Section Proof | Tension acc. to EN 1993-1-1, 6.2.3
193;0.000;;DS1;CO17;0.006;SP1200.00;Section Proof | Compression acc. to EN 1993-1-1, 6.2.4
193;0.056;1;DS1;CO17;0.085;SP2100.00;Section Proof | Torsion acc. to EN 1993-1-1, 6.2.7
193;0.150;;DS1;CO7;0.076;SP3100.01;Section Proof | Shear in z-axis and torsion acc. to EN 1993-1-1, 6.2.7(9) | Plastic design
193;0.150;;DS1;CO3;0.074;SP3100.02;Section Proof | Shear in z-axis acc. to EN 1993-1-1, 6.2.6(2) | Plastic design
193;0.150;;DS1;CO16;0.006;SP3200.01;Section Proof | Shear in y-axis and torsion acc. to EN 1993-1-1, 6.2.7(9) | Plastic design
193;0.150;;DS1;CO9;0.002;SP3200.02;Section Proof | Shear in y-axis acc. to EN 1993-1-1, 6.2.6(2) | Plastic design
193;0.000;;DS1;CO1;0.000;SP3500.00;Section Proof | Shear buckling acc. to EN 1993-1-5, 5.1, 5.2, 5.3 and 5.5
193;0.150;;DS1;CO7;0.192;SP4100.03;Section Proof | Bending about y-axis acc. to EN 1993-1-1, 6.2.5 | Plastic design
193;0.150;;DS1;CO16;0.119;SP5100.03;Section Proof | Bending about z-axis acc. to EN 1993-1-1, 6.2.5 | Plastic design
193;0.150;1;DS1;CO16;0.330;SP6100.00;Section Proof | Axial and shear stress acc. to EN 1993-1-1, 6.2.1(5) | Elastic design
193;0.150;;DS1;CO16;0.134;SP6500.01;Section Proof | Biaxial bending, axial force and shear acc. to EN 1993-1-1, 6.2.9.1 and 6.2.10 | Plastic design
193;0.150;;DS1;CO1;0.075;SP6500.02;Section Proof | Bending about y-axis, axial force and shear acc. to EN 1993-1-1, 6.2.9.1 and 6.2.10 | Plastic design
193;0.000;;DS2;CO20;0.000;SE0100.00;Serviceability | Negligible deflections
193;0.075;;DS2;CO26;0.013;SE1100.00;Serviceability | Deflections in z-direction
193;0.075;;DS2;CO30;0.010;SE1200.00;Serviceability | Deflections in y-direction
193;;;;;;;
194;Beam | 3 - HEA 140 | L : 1.650 m;;;;;;
194;0.000;;DS1;RC1;0.000;SP0100.00;Section Proof | Negligible internal forces
194;0.000;;DS1;CO11;0.008;SP1100.00;Section Proof | Tension acc. to EN 1993-1-1, 6.2.3
194;1.650;;DS1;CO15;0.006;SP1200.00;Section Proof | Compression acc. to EN 1993-1-1, 6.2.4
194;0.206;1;DS1;CO15;0.039;SP2100.00;Section Proof | Torsion acc. to EN 1993-1-1, 6.2.7
194;0.000;;DS1;CO5;0.048;SP3100.01;Section Proof | Shear in z-axis and torsion acc. to EN 1993-1-1, 6.2.7(9) | Plastic design
194;0.000;;DS1;CO4;0.048;SP3100.02;Section Proof | Shear in z-axis acc. to EN 1993-1-1, 6.2.6(2) | Plastic design
194;0.000;;DS1;CO16;0.006;SP3200.01;Section Proof | Shear in y-axis and torsion acc. to EN 1993-1-1, 6.2.7(9) | Plastic design
194;0.000;;DS1;CO17;0.004;SP3200.02;Section Proof | Shear in y-axis acc. to EN 1993-1-1, 6.2.6(2) | Plastic design
194;0.000;;DS1;CO1;0.000;SP3500.00;Section Proof | Shear buckling acc. to EN 1993-1-5, 5.1, 5.2, 5.3 and 5.5
194;0.000;;DS1;CO5;0.156;SP4100.03;Section Proof | Bending about y-axis acc. to EN 1993-1-1, 6.2.5 | Plastic design
194;0.000;;DS1;CO16;0.109;SP5100.03;Section Proof | Bending about z-axis acc. to EN 1993-1-1, 6.2.5 | Plastic design
194;0.000;1;DS1;CO16;0.289;SP6100.00;Section Proof | Axial and shear stress acc. to EN 1993-1-1, 6.2.1(5) | Elastic design
194;0.000;;DS1;CO16;0.120;SP6500.01;Section Proof | Biaxial bending, axial force and shear acc. to EN 1993-1-1, 6.2.9.1 and 6.2.10 | Plastic design
194;1.444;;DS1;CO8;0.068;SP6500.02;Section Proof | Bending about y-axis, axial force and shear acc. to EN 1993-1-1, 6.2.9.1 and 6.2.10 | Plastic design
194;0.825;;DS1;CO12;0.020;SP6500.03;Section Proof | Bending about z-axis, axial force and shear acc. to EN 1993-1-1, 6.2.9.1 and 6.2.10 | Plastic design
194;0.000;;DS1;CO7;0.067;SP6500.04;Section Proof | Biaxial bending and shear acc. to EN 1993-1-1, 6.2.9.1 and 6.2.10 | Plastic design
194;0.000;;DS2;CO20;0.000;SE0100.00;Serviceability | Negligible deflections
194;0.495;;DS2;CO24;0.029;SE1100.00;Serviceability | Deflections in z-direction
194;0.619;;DS2;CO30;0.035;SE1200.00;Serviceability | Deflections in y-direction
194;;;;;;;
195;Beam | 3 - HEA 140 | L : 1.650 m;;;;;;
195;0.000;;DS1;RC1;0.000;SP0100.00;Section Proof | Negligible internal forces
195;0.000;;DS1;CO11;0.008;SP1100.00;Section Proof | Tension acc. to EN 1993-1-1, 6.2.3
195;1.650;;DS1;CO15;0.007;SP1200.00;Section Proof | Compression acc. to EN 1993-1-1, 6.2.4
195;1.650;;DS1;CO6;0.007;SP3100.02;Section Proof | Shear in z-axis acc. to EN 1993-1-1, 6.2.6(2) | Plastic design
195;1.650;;DS1;CO10;0.005;SP3200.02;Section Proof | Shear in y-axis acc. to EN 1993-1-1, 6.2.6(2) | Plastic design
195;0.000;;DS1;CO3;0.000;SP3500.00;Section Proof | Shear buckling acc. to EN 1993-1-5, 5.1, 5.2, 5.3 and 5.5
195;0.000;;DS1;CO7;0.104;SP4100.03;Section Proof | Bending about y-axis acc. to EN 1993-1-1, 6.2.5 | Plastic design
195;0.660;;DS1;CO10;0.067;SP5100.03;Section Proof | Bending about z-axis acc. to EN 1993-1-1, 6.2.5 | Plastic design
195;0.660;;DS1;CO15;0.071;SP6500.01;Section Proof | Biaxial bending, axial force and shear acc. to EN 1993-1-1, 6.2.9.1 and 6.2.10 | Plastic design
195;0.000;;DS1;CO3;0.101;SP6500.02;Section Proof | Bending about y-axis, axial force and shear acc. to EN 1993-1-1, 6.2.9.1 and 6.2.10 | Plastic design
195;1.320;;DS1;CO17;0.032;SP6500.04;Section Proof | Biaxial bending and shear acc. to EN 1993-1-1, 6.2.9.1 and 6.2.10 | Plastic design
195;0.000;;DS2;CO20;0.000;SE0100.00;Serviceability | Negligible deflections
195;0.825;;DS2;CO24;0.076;SE1100.00;Serviceability | Deflections in z-direction
195;0.825;;DS2;CO34;0.063;SE1200.00;Serviceability | Deflections in y-direction
195;;;;;;;
196;Beam | 3 - HEA 140 | L : 1.575 m;;;;;;
196;0.000;;DS1;RC1;0.000;SP0100.00;Section Proof | Negligible internal forces
196;0.000;;DS1;CO11;0.007;SP1100.00;Section Proof | Tension acc. to EN 1993-1-1, 6.2.3
196;1.575;;DS1;CO15;0.007;SP1200.00;Section Proof | Compression acc. to EN 1993-1-1, 6.2.4
196;0.984;1;DS1;CO15;0.045;SP2100.00;Section Proof | Torsion acc. to EN 1993-1-1, 6.2.7
196;1.575;;DS1;CO6;0.057;SP3100.01;Section Proof | Shear in z-axis and torsion acc. to EN 1993-1-1, 6.2.7(9) | Plastic design
196;1.575;;DS1;CO7;0.057;SP3100.02;Section Proof | Shear in z-axis acc. to EN 1993-1-1, 6.2.6(2) | Plastic design
196;1.575;;DS1;CO15;0.008;SP3200.01;Section Proof | Shear in y-axis and torsion acc. to EN 1993-1-1, 6.2.7(9) | Plastic design
196;1.575;;DS1;CO7;0.003;SP3200.02;Section Proof | Shear in y-axis acc. to EN 1993-1-1, 6.2.6(2) | Plastic design
196;0.000;;DS1;CO1;0.000;SP3500.00;Section Proof | Shear buckling acc. to EN 1993-1-5, 5.1, 5.2, 5.3 and 5.5
196;1.575;;DS1;CO6;0.217;SP4100.03;Section Proof | Bending about y-axis acc. to EN 1993-1-1, 6.2.5 | Plastic design
196;1.575;;DS1;CO15;0.141;SP5100.03;Section Proof | Bending about z-axis acc. to EN 1993-1-1, 6.2.5 | Plastic design
196;1.575;14;DS1;CO15;0.385;SP6100.00;Section Proof | Axial and shear stress acc. to EN 1993-1-1, 6.2.1(5) | Elastic design
196;1.575;;DS1;CO15;0.161;SP6500.01;Section Proof | Biaxial bending, axial force and shear acc. to EN 1993-1-1, 6.2.9.1 and 6.2.10 | Plastic design
196;1.575;;DS1;CO3;0.210;SP6500.02;Section Proof | Bending about y-axis, axial force and shear acc. to EN 1993-1-1, 6.2.9.1 and 6.2.10 | Plastic design
196;0.496;;DS1;CO10;0.016;SP6500.03;Section Proof | Bending about z-axis, axial force and shear acc. to EN 1993-1-1, 6.2.9.1 and 6.2.10 | Plastic design
196;1.575;;DS1;CO17;0.100;SP6500.04;Section Proof | Biaxial bending and shear acc. to EN 1993-1-1, 6.2.9.1 and 6.2.10 | Plastic design
196;0.000;;DS2;CO20;0.000;SE0100.00;Serviceability | Negligible deflections
196;0.984;;DS2;CO25;0.058;SE1100.00;Serviceability | Deflections in z-direction
196;0.984;;DS2;CO34;0.050;SE1200.00;Serviceability | Deflections in y-direction
196;;;;;;;
197;Beam | 3 - HEA 140 | L : 1.650 m;;;;;;
197;0.000;;DS1;RC1;0.000;SP0100.00;Section Proof | Negligible internal forces
197;0.000;;DS1;CO11;0.008;SP1100.00;Section Proof | Tension acc. to EN 1993-1-1, 6.2.3
197;1.650;;DS1;CO15;0.006;SP1200.00;Section Proof | Compression acc. to EN 1993-1-1, 6.2.4
197;0.206;1;DS1;CO15;0.071;SP2100.00;Section Proof | Torsion acc. to EN 1993-1-1, 6.2.7
197;0.000;;DS1;CO6;0.059;SP3100.01;Section Proof | Shear in z-axis and torsion acc. to EN 1993-1-1, 6.2.7(9) | Plastic design
197;0.000;;DS1;CO3;0.056;SP3100.02;Section Proof | Shear in z-axis acc. to EN 1993-1-1, 6.2.6(2) | Plastic design
197;0.000;;DS1;CO10;0.009;SP3200.01;Section Proof | Shear in y-axis and torsion acc. to EN 1993-1-1, 6.2.7(9) | Plastic design
197;0.000;;DS1;CO1;0.000;SP3500.00;Section Proof | Shear buckling acc. to EN 1993-1-5, 5.1, 5.2, 5.3 and 5.5
197;0.000;;DS1;CO6;0.205;SP4100.03;Section Proof | Bending about y-axis acc. to EN 1993-1-1, 6.2.5 | Plastic design
197;0.000;;DS1;CO10;0.145;SP5100.03;Section Proof | Bending about z-axis acc. to EN 1993-1-1, 6.2.5 | Plastic design
197;0.000;14;DS1;CO15;0.385;SP6100.00;Section Proof | Axial and shear stress acc. to EN 1993-1-1, 6.2.1(5) | Elastic design
197;0.000;;DS1;CO15;0.163;SP6500.01;Section Proof | Biaxial bending, axial force and shear acc. to EN 1993-1-1, 6.2.9.1 and 6.2.10 | Plastic design
197;0.000;;DS1;CO7;0.088;SP6500.04;Section Proof | Biaxial bending and shear acc. to EN 1993-1-1, 6.2.9.1 and 6.2.10 | Plastic design
197;0.000;;DS2;CO20;0.000;SE0100.00;Serviceability | Negligible deflections
197;0.495;;DS2;RC2;0.047;SE1100.00;Serviceability | Deflections in z-direction
197;0.583;;DS2;CO34;0.044;SE1200.00;Serviceability | Deflections in y-direction
197;;;;;;;
198;Beam | 3 - HEA 140 | L : 1.650 m;;;;;;
198;0.000;;DS1;RC1;0.000;SP0100.00;Section Proof | Negligible internal forces
198;0.000;;DS1;CO11;0.008;SP1100.00;Section Proof | Tension acc. to EN 1993-1-1, 6.2.3
198;1.650;;DS1;CO15;0.007;SP1200.00;Section Proof | Compression acc. to EN 1993-1-1, 6.2.4
198;1.650;1;DS1;CO16;0.029;SP2100.00;Section Proof | Torsion acc. to EN 1993-1-1, 6.2.7
198;0.000;;DS1;CO16;0.008;SP3100.01;Section Proof | Shear in z-axis and torsion acc. to EN 1993-1-1, 6.2.7(9) | Plastic design
198;0.000;;DS1;CO6;0.008;SP3100.02;Section Proof | Shear in z-axis acc. to EN 1993-1-1, 6.2.6(2) | Plastic design
198;0.000;;DS1;CO10;0.006;SP3200.01;Section Proof | Shear in y-axis and torsion acc. to EN 1993-1-1, 6.2.7(9) | Plastic design
198;0.000;;DS1;CO15;0.006;SP3200.02;Section Proof | Shear in y-axis acc. to EN 1993-1-1, 6.2.6(2) | Plastic design
